Country Name,Country Code,Series Name,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Somalia,SOM,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,1050,1220,1420,1500,1550,1580
Somalia,SOM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,1051.70296,1222.402095,1422.081532,1506.293758,1558.294425,1585.212106
South Africa,ZAF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.501,2.445,2.436,2.447,2.428,2.424,2.359,2.261,2.334,2.418
South Africa,ZAF,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,39.9,35.7,33.3,31.9,31,30.2,29.4,28.9,28.3,27.8
South Africa,ZAF,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,5.21,5.55,5.89,6.25,5.932453761,5.97,5.629485828,5.288971656,5.472783472,5.518927762
South Africa,ZAF,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,12150,12520,12970,12810,13230,13220,13270,13350,13560,13930
South Africa,ZAF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,12394.93436,12771.91051,13281.50389,13138.02985,13559.84057,13556.03282,13581.75528,13696.16357,13950.45348,14331.51241
South Sudan,SSD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.465,5.376,5.286,5.197,5.108,5.022,4.937,4.855,4.775,4.696
South Sudan,SSD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,72.8,69.6,67,65.1,64,63.8,63.8,63.8,63.8,63.8
South Sudan,SSD,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,1.070466649,1.070466649,1.070466649,1.070466649,1.070466649,1.20141853,1.670989861,1.762725033,1.762725033,1.762725033
South Sudan,SSD,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,1570,1380,1850,1210,1040,..,..,..
South Sudan,SSD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2915.534161,2957.196538,2730.005127,1435.679233,1957.284349,1407.699028,1181.931603,..,..,..
Spain,ESP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.38,1.37,1.34,1.32,1.27,1.32,1.33,1.34,1.31,1.26
Spain,ESP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.3,3.2,3,2.9,2.9,2.8,2.8,2.7,2.7,2.7
Spain,ESP,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.44,4.41,4.45,4.1,4.124200508,4.090916042,4.058174845,4.025101898,3.99078623,3.962637061
Spain,ESP,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,31480,31220,31310,31470,32230,33420,34910,37400,39570,40780
Spain,ESP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,32092.72206,31681.10055,31867.97324,31720.27382,32444.46119,33540.35717,34919.38725,37305.62915,39550.18908,40716.68076
Sri Lanka,LKA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.224,2.196,2.206,2.196,2.181,2.13,2.091,2.068,2.053,2.031
Sri Lanka,LKA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,13.6,9.6,9.3,8.9,8.4,8,7.5,7.1,6.8,6.5
Sri Lanka,LKA,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,1.74,1.7,1.68,1.43,1.298678061,1.585700395,1.843028524,2.512022118,2.295774604,1.635688841
Sri Lanka,LKA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,7600,8230,9050,10140,10700,11200,11710,12600,13210,13730
Sri Lanka,LKA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7676.830282,8316.305196,9140.504317,10319.39616,10952.89285,11452.47372,11998.20251,12921.05497,13544.51899,14083.68639
St. Kitts and Nevis,KNA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.8,1.762,1.74,1.713,1.682,1.665,1.643,1.633,1.61,1.587
St. Kitts and Nevis,KNA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,14.7,14.6,14.6,14.6,14.5,14.4,14.2,13.9,13.6,13.3
St. Kitts and Nevis,KNA,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.360178757,3.385268135,3.410357513,3.435446892,3.46053627,3.485625649,3.510715027,3.535804405,3.155342881,2.774881357
St. Kitts and Nevis,KNA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,22160,22530,23330,22490,23910,24590,24770,26310,27960,29310
St. Kitts and Nevis,KNA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,23178.76256,23409.71618,24191.56901,23159.65436,24317.38062,26463.25973,26570.79361,27932.00137,29317.59347,30654.11171
St. Lucia,LCA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.555,1.538,1.522,1.508,1.496,1.485,1.473,1.461,1.448,1.436
St. Lucia,LCA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,17,17.3,17.7,18.1,18.6,19.1,19.6,20.1,20.7,21.2
St. Lucia,LCA,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.345,4.18,4.21,3.99,4.75,4.240556562,3.731113124,3.586395029,3.441676934,3.296958839
St. Lucia,LCA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,12210,12370,13270,12980,13410,13130,12650,13690,14340,15190
St. Lucia,LCA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,12613.5252,12713.80972,13444.3468,13288.76975,13725.18512,13989.28192,13815.4998,14584.52694,15247.46303,15998.35503
St. Martin (French part),MAF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.434,2.397,2.41,2.748,2.668,2.595,2.558,2.534,2.518,2.517
St. Martin (French part),MAF,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.154,2.133,2.101,2.12,2.112,2.12,2.099,2.025,1.932,1.873
St. Vincent and the Grenadines,VCT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,18.2,17.8,17.3,16.8,16.3,15.8,15.3,14.8,14.3,13.9
St. Vincent and the Grenadines,VCT,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,5.795345323,5.173402562,5.173402562,5.173402562,5.173402562,5.173402562,5.173402562,5.173402562,5.173402562,5.173402562
St. Vincent and the Grenadines,VCT,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,10740,10440,10640,11000,11640,11730,12140,13420,13520,14350
St. Vincent and the Grenadines,VCT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10934.52636,10622.68745,10837.63989,11052.90857,11694.77549,12199.73312,12425.49324,13530.49064,13575.41649,14379.7556
Sudan,SDN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.05,5.017,4.96,4.895,4.903,4.912,4.898,4.829,4.761,4.681
Sudan,SDN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,52.1,50.9,49.7,48.6,47.5,46.4,45.3,44.2,43.1,42
Sudan,SDN,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18
Sudan,SDN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3760,3680,4000,3710,3700,4460,4420,4720,4430,4200
Sudan,SDN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3876.257813,3954.468994,4293.562012,3917.820557,3953.738037,4544.037109,4519.487305,4813.868652,4613.950195,4453.767578
Suriname,SUR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.633,2.61,2.587,2.565,2.543,2.519,2.494,2.469,2.443,2.418
Suriname,SUR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,21.3,20.7,20.2,19.7,19.3,18.7,18.3,17.8,17.3,16.8
Suriname,SUR,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.4447781,3.4447781,3.4447781,3.4447781,3.4447781,3.4447781,3.4447781,3.4447781,3.4447781,3.4447781
Suriname,SUR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,12490,12820,13200,14720,15900,16540,16680,13900,15810,17050
Suriname,SUR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,12474.99731,13129.33464,14030.2129,15308.15694,16318.60062,16764.04271,16721.29593,14633.19259,17753.06027,18881.61538
Sweden,SWE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.94,1.98,1.9,1.91,1.89,1.88,1.85,1.85,1.78,1.76
Sweden,SWE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.6,2.5,2.5,2.4,2.4,2.4,2.4,2.3,2.3,2.2
Sweden,SWE,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,6.37,6.11,6.02,7.08,7.066875919,7.038268217,7.009319038,7.205523889,7.128348364,7.104736885
Sweden,SWE,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,41220,43370,45520,46470,47350,48180,49520,50740,52870,54590
Sweden,SWE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,40279.87701,42221.7582,44608.58026,45432.43197,46312.39238,47184.66913,49103.13343,50430.25282,51947.95425,53521.63064
Switzerland,CHE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.5,1.52,1.52,1.52,1.52,1.54,1.54,1.54,1.52,1.52
Switzerland,CHE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4,3.9,3.9,3.8,3.8,3.8,3.7,3.7,3.6,3.6
Switzerland,CHE,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.58,4.3,4.54,4.57,4.305078583,4.337447323,4.328639659,4.374074026,4.374074026,4.374074026
Switzerland,CHE,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,53740,57270,57830,60440,62660,63350,65920,66960,67250,68130
Switzerland,CHE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,52973.46324,54438.9787,57493.58106,59440.91586,61656.46617,63417.04372,65265.04573,67350.75187,68193.50549,70688.81875
Syrian Arab Republic,SYR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.514,3.404,3.283,3.215,3.17,3.101,3.049,2.994,2.939,2.886
Syrian Arab Republic,SYR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,16.2,16.2,16.8,23.5,27,27.8,25.8,25.2,19.1,19.2
Syrian Arab Republic,SYR,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.5960693,2.5960693,2.5960693,2.5960693,2.5960693,2.5960693,2.5960693,2.5960693,2.5960693,2.5960693
Syrian Arab Republic,SYR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.43,3.457,3.456,3.421,3.433,3.459,3.459,3.384,3.29,3.294
Tajikistan,TJK,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,38.3,37,36,35,34.2,33.4,32.6,31.8,31,30.2
Tajikistan,TJK,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.506666667,3.583333333,3.66,3.646859471,3.633718943,3.620578414,3.607437885,3.607437885,3.607437885,3.607437885
Tajikistan,TJK,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2600,2840,3150,3480,3950,4060,3700,3570,3710,4040
Tajikistan,TJK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2177.629401,2299.875848,2468.581349,2722.167006,2999.224713,3273.932495,3124.539399,3092.853611,3236.439344,3486.974503
Tanzania,TZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.357,5.293,5.207,5.098,5.122,5.122,5.088,5.033,4.993,4.923
Tanzania,TZA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,48.8,47.1,45.5,44.1,43,41.9,41,39.7,38.2,36.8
Tanzania,TZA,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73
Tanzania,TZA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1940,2020,2150,2040,2130,2180,2270,2370,2410,2540
Tanzania,TZA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1957.614746,2052.958496,2193.044434,2067.22168,2160.780029,2206.361084,2301.802734,2418.739014,2457.569336,2572.215088
Thailand,THA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.567,1.576,1.597,1.586,1.547,1.51,1.469,1.435,1.41,1.378
Thailand,THA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,12.2,11.7,11.1,10.6,10.2,9.7,9.3,8.9,8.4,8.1
Thailand,THA,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.06,3.541816085,4.628867929,3.584463209,3.88269655,3.89731151,3.89731151,3.89731151,3.89731151,3.89731151
Thailand,THA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,11600,12440,12960,13920,14130,14360,14670,15470,16250,17220
Thailand,THA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,12018.17363,12988.92968,13284.11978,14586.90662,15090.09836,15143.39573,15466.76063,16231.25449,17008.03842,18093.81978
Timor-Leste,TLS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.037,4.845,4.656,4.444,4.268,4.085,3.903,3.737,3.596,3.452
Timor-Leste,TLS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,60.6,58.7,57.1,55.6,54.2,52.9,51.5,50,48.6,47.1
Timor-Leste,TLS,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.941814483,2.7,2.001419837,1.829352247,1.856247771,3.187620894,3.187620894,3.187620894,3.187620894,3.187620894
Timor-Leste,TLS,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,6240,7340,9060,8690,7340,6220,5060,4220,4470,4520
Timor-Leste,TLS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1798.687748,1948.212121,2060.820607,2336.242117,2465.869181,2697.359945,2891.18191,3120.859248,3143.324501,3149.447243
Togo,TGO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.034,5.007,4.917,4.806,4.723,4.655,4.594,4.56,4.503,4.442
Togo,TGO,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,59.9,58.3,56.8,55.3,53.8,52.3,50.9,49.5,48.2,46.8
Togo,TGO,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.53,4.54,4.81,4.84,5.09,5.28,4.817920906,3.571412729,3.571412729,3.571412729
Togo,TGO,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1500,1570,1730,1680,1750,1830,1930,1950,1970,2060
Togo,TGO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1509.473774,1574.421862,1656.16195,1677.296286,1739.13225,1818.041895,1884.96673,1928.141125,1970.21484,2063.382109
Tonga,TON,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.955,3.889,3.842,3.781,3.707,3.635,3.562,3.483,3.407,3.349
Tonga,TON,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,11.6,11.3,11.1,11,10.8,10.7,10.6,10.5,10.4,10.2
Tonga,TON,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.93,2.93,2.93,2.93,2.93,2.93,2.93,2.93,2.93,2.93
Tonga,TON,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4520,4610,5000,5140,5250,5380,5540,5960,6510,6830
Tonga,TON,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4386.505826,4464.931535,4858.141603,4994.812566,5117.803074,5341.840873,5484.438821,5926.576629,6257.089734,6439.157782
Trinidad and Tobago,TTO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.69,1.701,1.713,1.711,1.703,1.693,1.682,1.678,1.662,1.651
Trinidad and Tobago,TTO,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,20.9,20.4,19.8,19.2,18.6,18.1,17.5,17,16.5,16
Trinidad and Tobago,TTO,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.258197528,3.322897116,3.387596704,3.452296293,3.516995881,3.581695469,3.646395057,3.711094645,3.775794233,3.840493821
Trinidad and Tobago,TTO,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,26210,27350,25840,27470,28110,28250,27590,25750,26540,25730
Trinidad and Tobago,TTO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,27677.08431,28753.68792,29064.31237,29988.93459,29737.17302,29992.86533,27840.78766,26218.4612,26481.07297,26486.7534
Tunisia,TUN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.046,2.105,2.191,2.216,2.24,2.252,2.251,2.238,2.221,2.174
Tunisia,TUN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,16.2,15.8,15.5,15.2,15,14.9,14.8,14.7,14.7,14.6
Tunisia,TUN,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,6.04,5.86,5.88,5.9,5.9,5.9,5.9,5.9,5.9,5.9
Tunisia,TUN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,9640,9960,9840,10000,10000,10310,10200,10410,10620,11040
Tunisia,TUN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10109.96028,10428.54143,10297.42359,10416.94644,10438.94787,10671.9324,10471.21333,10634.50162,10874.94689,11312.25051
Turkiye,TUR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.162,2.137,2.133,2.149,2.165,2.2,2.194,2.177,2.14,2.054
Turkiye,TUR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,16.6,15.5,14.5,13.6,12.7,11.9,11.1,10.5,9.8,9.2
Turkiye,TUR,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.258172587,3.464230116,3.670287645,3.733131145,3.727093187,3.707257632,3.680737822,4.01208405,3.828066413,3.744572774
Turkiye,TUR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,15260,17200,19420,20470,22170,23890,25570,26410,27840,27900
Turkiye,TUR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,15442.73185,17345.80656,19590.95104,20627.49206,22373.24656,24105.0238,25855.76536,26695.91569,28193.17449,28299.39887
Turkmenistan,TKM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.769,2.833,2.892,2.936,2.958,2.956,2.93,2.887,2.836,2.786
Turkmenistan,TKM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,38.1,37.3,36.8,36.4,36.4,36.4,36.6,37,37.2,37.2
Turkmenistan,TKM,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32
Turkmenistan,TKM,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,8180,8680,9850,10530,11220,11850,12440,13030,13130,14050
Turkmenistan,TKM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8717.714297,9475.02067,10901.52652,11635.79462,12295.33444,13022.10516,13213.05015,13375.22898,13703.51272,14665.42816
Turks and Caicos Islands,TCA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.736,1.686,1.693,1.694,1.676,1.653,1.67,1.722,1.741,1.723
Turks and Caicos Islands,TCA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.1,5,4.9,4.8,4.6,4.5,4.4,4.3,4.2,4.1
Turks and Caicos Islands,TCA,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.54409462,2.54409462,2.54409462,2.54409462,2.54409462,2.54409462,2.54409462,2.460263787,2.376432954,2.292602121
Turks and Caicos Islands,TCA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,20910,22140,24190,25260,26120
Turks and Caicos Islands,TCA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,22996.43067,20573.44595,20801.68195,22273.0244,23730.15895,25190.06425,25207.83169,26182.5858
Tuvalu,TUV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.503,3.49,3.478,3.467,3.355,3.275,3.217,3.195,3.186,3.209
Tuvalu,TUV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,27,26,25.1,24.3,23.5,22.8,22,21.3,20.6,20
Tuvalu,TUV,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5250,4750,4750,4080,5080,4470,5860,5890,5870,6350
Tuvalu,TUV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3048.721137,2976.19162,3199.673671,3144.911777,3319.533621,3387.500376,3785.429926,4049.092499,4236.399503,4383.450259
Uganda,UGA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.174,6.071,5.935,5.784,5.618,5.463,5.306,5.174,5.052,4.932
Uganda,UGA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,52.4,49.7,47.1,44.5,42.7,41,39.3,37.6,36,34.4
Uganda,UGA,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.8,2.1,2.5,2.4,2,1.713567869,1.713567869,1.713567869,1.713567869,1.713567869
Uganda,UGA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1980,2060,2240,1990,1990,2070,2130,2100,2080,2180
Uganda,UGA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2017.066703,2094.433582,2271.727824,2030.650958,2038.312988,2121.454381,2171.237146,2141.124329,2128.396869,2239.481676
Ukraine,UKR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.473,1.443,1.459,1.531,1.506,1.498,1.506,1.466,1.374,1.301
Ukraine,UKR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,10.6,10.1,9.6,9.1,8.7,8.4,8.1,7.8,7.6,7.4
Ukraine,UKR,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,5.958583886,5.991445181,6.024306476,6.311412314,6.352574931,5.811110814,5.176220191,4.541329569,4.928157401,4.920350934
Ukraine,UKR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,7640,8240,8790,9600,10950,10620,10590,11260,12030,12760
Ukraine,UKR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8093.555664,8559.929688,9246.769531,9705.358398,11111.05176,10743.58594,10164.32715,11148.19629,11860.56055,12633.51367
United Arab Emirates,ARE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.852,1.79,1.724,1.666,1.602,1.545,1.486,1.438,1.419,1.356
United Arab Emirates,ARE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,7.6,7.4,7.2,7,6.8,6.7,6.5,6.3,6.2,6
United Arab Emirates,ARE,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.838790702,2.838790702,2.838790702,2.838790702,2.838790702,2.838790702,2.838790702,2.838790702,2.838790702,2.838790702
